cod_dpto,nom_dpto,cod_mpio,nom_mpio,a_o,tipoatencion,atenciones
44,La Guajira,44650,San Juan Del Cesar,2017,CONSULTAS,64265
44,La Guajira,44650,San Juan Del Cesar,2017,HOSPITALIZACIONES,1142
44,La Guajira,44650,San Juan Del Cesar,2017,PROCEDIMIENTOS DE SALUD,33200
44,La Guajira,44650,San Juan Del Cesar,2017,URGENCIAS,3345
44,La Guajira,44650,San Juan Del Cesar,2018,CONSULTAS,114975
44,La Guajira,44650,San Juan Del Cesar,2018,HOSPITALIZACIONES,1980
44,La Guajira,44650,San Juan Del Cesar,2018,PROCEDIMIENTOS DE SALUD,252313
44,La Guajira,44650,San Juan Del Cesar,2018,URGENCIAS,4292
44,La Guajira,44650,San Juan Del Cesar,2019,CONSULTAS,195812
44,La Guajira,44650,San Juan Del Cesar,2019,HOSPITALIZACIONES,5387
44,La Guajira,44650,San Juan Del Cesar,2019,PROCEDIMIENTOS DE SALUD,481234
44,La Guajira,44650,San Juan Del Cesar,2019,URGENCIAS,11095
44,La Guajira,44650,San Juan Del Cesar,2020,CONSULTAS,120360
44,La Guajira,44650,San Juan Del Cesar,2020,HOSPITALIZACIONES,5109
44,La Guajira,44650,San Juan Del Cesar,2020,PROCEDIMIENTOS DE SALUD,278764
44,La Guajira,44650,San Juan Del Cesar,2020,URGENCIAS,5447
44,La Guajira,44650,San Juan Del Cesar,2021,CONSULTAS,125242
44,La Guajira,44650,San Juan Del Cesar,2021,HOSPITALIZACIONES,2720
44,La Guajira,44650,San Juan Del Cesar,2021,PROCEDIMIENTOS DE SALUD,338584
44,La Guajira,44650,San Juan Del Cesar,2021,URGENCIAS,6732
44,La Guajira,44847,Uribia,2017,CONSULTAS,270384
44,La Guajira,44847,Uribia,2017,HOSPITALIZACIONES,2726
44,La Guajira,44847,Uribia,2017,PROCEDIMIENTOS DE SALUD,684073
44,La Guajira,44847,Uribia,2017,URGENCIAS,9757
44,La Guajira,44847,Uribia,2018,CONSULTAS,558146
44,La Guajira,44847,Uribia,2018,HOSPITALIZACIONES,7129
44,La Guajira,44847,Uribia,2018,PROCEDIMIENTOS DE SALUD,2100201
44,La Guajira,44847,Uribia,2018,URGENCIAS,13059
44,La Guajira,44847,Uribia,2019,CONSULTAS,763686
44,La Guajira,44847,Uribia,2019,HOSPITALIZACIONES,12235
44,La Guajira,44847,Uribia,2019,PROCEDIMIENTOS DE SALUD,1949982
44,La Guajira,44847,Uribia,2019,URGENCIAS,26886
44,La Guajira,44847,Uribia,2020,CONSULTAS,585884
44,La Guajira,44847,Uribia,2020,HOSPITALIZACIONES,15924
44,La Guajira,44847,Uribia,2020,PROCEDIMIENTOS DE SALUD,1498496
44,La Guajira,44847,Uribia,2020,URGENCIAS,19947
44,La Guajira,44847,Uribia,2021,CONSULTAS,923929
44,La Guajira,44847,Uribia,2021,HOSPITALIZACIONES,14096
44,La Guajira,44847,Uribia,2021,PROCEDIMIENTOS DE SALUD,2219013
44,La Guajira,44847,Uribia,2021,URGENCIAS,26998
44,La Guajira,44855,Urumita,2017,CONSULTAS,21672
44,La Guajira,44855,Urumita,2017,HOSPITALIZACIONES,727
44,La Guajira,44855,Urumita,2017,PROCEDIMIENTOS DE SALUD,31863
44,La Guajira,44855,Urumita,2017,URGENCIAS,2100
44,La Guajira,44855,Urumita,2018,CONSULTAS,32687
44,La Guajira,44855,Urumita,2018,HOSPITALIZACIONES,455
44,La Guajira,44855,Urumita,2018,PROCEDIMIENTOS DE SALUD,61448
44,La Guajira,44855,Urumita,2018,URGENCIAS,2313
44,La Guajira,44855,Urumita,2019,CONSULTAS,37352
44,La Guajira,44855,Urumita,2019,HOSPITALIZACIONES,724
44,La Guajira,44855,Urumita,2019,PROCEDIMIENTOS DE SALUD,66997
44,La Guajira,44855,Urumita,2019,URGENCIAS,2337
44,La Guajira,44855,Urumita,2020,CONSULTAS,31491
44,La Guajira,44855,Urumita,2020,HOSPITALIZACIONES,1046
44,La Guajira,44855,Urumita,2020,PROCEDIMIENTOS DE SALUD,67346
44,La Guajira,44855,Urumita,2020,URGENCIAS,2318
44,La Guajira,44855,Urumita,2021,CONSULTAS,49257
44,La Guajira,44855,Urumita,2021,HOSPITALIZACIONES,844
44,La Guajira,44855,Urumita,2021,PROCEDIMIENTOS DE SALUD,87600
44,La Guajira,44855,Urumita,2021,URGENCIAS,2255
44,La Guajira,44874,Villanueva,2017,CONSULTAS,35802
44,La Guajira,44874,Villanueva,2017,HOSPITALIZACIONES,1045
44,La Guajira,44874,Villanueva,2017,PROCEDIMIENTOS DE SALUD,79956
44,La Guajira,44874,Villanueva,2017,URGENCIAS,2051
44,La Guajira,44874,Villanueva,2018,CONSULTAS,41495
44,La Guajira,44874,Villanueva,2018,HOSPITALIZACIONES,878
44,La Guajira,44874,Villanueva,2018,PROCEDIMIENTOS DE SALUD,52111
44,La Guajira,44874,Villanueva,2018,URGENCIAS,1488
44,La Guajira,44874,Villanueva,2019,CONSULTAS,116991
44,La Guajira,44874,Villanueva,2019,HOSPITALIZACIONES,2733
44,La Guajira,44874,Villanueva,2019,PROCEDIMIENTOS DE SALUD,85795
44,La Guajira,44874,Villanueva,2019,URGENCIAS,2267
44,La Guajira,44874,Villanueva,2020,CONSULTAS,36948
44,La Guajira,44874,Villanueva,2020,HOSPITALIZACIONES,1253
44,La Guajira,44874,Villanueva,2020,PROCEDIMIENTOS DE SALUD,28694
44,La Guajira,44874,Villanueva,2020,URGENCIAS,3522
44,La Guajira,44874,Villanueva,2021,CONSULTAS,45934
44,La Guajira,44874,Villanueva,2021,HOSPITALIZACIONES,878
44,La Guajira,44874,Villanueva,2021,PROCEDIMIENTOS DE SALUD,18604
44,La Guajira,44874,Villanueva,2021,URGENCIAS,3870
47,Magdalena,47001,Santa Marta,2017,CONSULTAS,914348
47,Magdalena,47001,Santa Marta,2017,HOSPITALIZACIONES,8627
47,Magdalena,47001,Santa Marta,2017,PROCEDIMIENTOS DE SALUD,1986356
47,Magdalena,47001,Santa Marta,2017,URGENCIAS,33841
47,Magdalena,47001,Santa Marta,2018,CONSULTAS,1058597
47,Magdalena,47001,Santa Marta,2018,HOSPITALIZACIONES,15515
47,Magdalena,47001,Santa Marta,2018,PROCEDIMIENTOS DE SALUD,1129980
47,Magdalena,47001,Santa Marta,2018,URGENCIAS,31502
47,Magdalena,47001,Santa Marta,2019,CONSULTAS,554804
47,Magdalena,47001,Santa Marta,2019,HOSPITALIZACIONES,10993
47,Magdalena,47001,Santa Marta,2019,PROCEDIMIENTOS DE SALUD,1154023
47,Magdalena,47001,Santa Marta,2019,URGENCIAS,43507
47,Magdalena,47001,Santa Marta,2020,CONSULTAS,537789
47,Magdalena,47001,Santa Marta,2020,HOSPITALIZACIONES,9434
47,Magdalena,47001,Santa Marta,2020,PROCEDIMIENTOS DE SALUD,190683
47,Magdalena,47001,Santa Marta,2020,URGENCIAS,6496
47,Magdalena,47001,Santa Marta,2021,CONSULTAS,440234
47,Magdalena,47001,Santa Marta,2021,HOSPITALIZACIONES,9786
47,Magdalena,47001,Santa Marta,2021,PROCEDIMIENTOS DE SALUD,836735
47,Magdalena,47001,Santa Marta,2021,URGENCIAS,11163
47,Magdalena,47030,Algarrobo,2017,CONSULTAS,16793
47,Magdalena,47030,Algarrobo,2017,HOSPITALIZACIONES,219
47,Magdalena,47030,Algarrobo,2017,PROCEDIMIENTOS DE SALUD,44153
47,Magdalena,47030,Algarrobo,2017,URGENCIAS,3673
47,Magdalena,47030,Algarrobo,2018,CONSULTAS,26939
47,Magdalena,47030,Algarrobo,2018,HOSPITALIZACIONES,301
47,Magdalena,47030,Algarrobo,2018,PROCEDIMIENTOS DE SALUD,34784
47,Magdalena,47030,Algarrobo,2018,URGENCIAS,2779
47,Magdalena,47030,Algarrobo,2019,CONSULTAS,23419
47,Magdalena,47030,Algarrobo,2019,HOSPITALIZACIONES,410
47,Magdalena,47030,Algarrobo,2019,PROCEDIMIENTOS DE SALUD,14439
47,Magdalena,47030,Algarrobo,2019,URGENCIAS,2641
47,Magdalena,47030,Algarrobo,2020,CONSULTAS,16234
47,Magdalena,47030,Algarrobo,2020,HOSPITALIZACIONES,448
47,Magdalena,47030,Algarrobo,2020,PROCEDIMIENTOS DE SALUD,48013
47,Magdalena,47030,Algarrobo,2020,URGENCIAS,2580
47,Magdalena,47030,Algarrobo,2021,CONSULTAS,6792
47,Magdalena,47030,Algarrobo,2021,HOSPITALIZACIONES,239
47,Magdalena,47030,Algarrobo,2021,PROCEDIMIENTOS DE SALUD,28765
47,Magdalena,47030,Algarrobo,2021,URGENCIAS,1842
47,Magdalena,47053,Aracataca,2017,CONSULTAS,18521
47,Magdalena,47053,Aracataca,2017,HOSPITALIZACIONES,248
47,Magdalena,47053,Aracataca,2017,PROCEDIMIENTOS DE SALUD,49667
47,Magdalena,47053,Aracataca,2017,URGENCIAS,2877
47,Magdalena,47053,Aracataca,2018,CONSULTAS,30793
47,Magdalena,47053,Aracataca,2018,HOSPITALIZACIONES,435
47,Magdalena,47053,Aracataca,2018,PROCEDIMIENTOS DE SALUD,67723
47,Magdalena,47053,Aracataca,2018,URGENCIAS,1499
47,Magdalena,47053,Aracataca,2019,CONSULTAS,132824
47,Magdalena,47053,Aracataca,2019,HOSPITALIZACIONES,2114
47,Magdalena,47053,Aracataca,2019,PROCEDIMIENTOS DE SALUD,289141
47,Magdalena,47053,Aracataca,2019,URGENCIAS,18767
47,Magdalena,47053,Aracataca,2020,CONSULTAS,48372
47,Magdalena,47053,Aracataca,2020,HOSPITALIZACIONES,1695
47,Magdalena,47053,Aracataca,2020,PROCEDIMIENTOS DE SALUD,33556
47,Magdalena,47053,Aracataca,2020,URGENCIAS,10070
47,Magdalena,47053,Aracataca,2021,CONSULTAS,64419
47,Magdalena,47053,Aracataca,2021,HOSPITALIZACIONES,639
47,Magdalena,47053,Aracataca,2021,PROCEDIMIENTOS DE SALUD,260437
47,Magdalena,47053,Aracataca,2021,URGENCIAS,4409
47,Magdalena,47058,AriguanÃ­,2017,CONSULTAS,37794
47,Magdalena,47058,AriguanÃ­,2017,HOSPITALIZACIONES,499
47,Magdalena,47058,AriguanÃ­,2017,PROCEDIMIENTOS DE SALUD,142916
47,Magdalena,47058,AriguanÃ­,2017,URGENCIAS,3081
47,Magdalena,47058,AriguanÃ­,2018,CONSULTAS,59306
47,Magdalena,47058,AriguanÃ­,2018,HOSPITALIZACIONES,1136
47,Magdalena,47058,AriguanÃ­,2018,PROCEDIMIENTOS DE SALUD,210132
47,Magdalena,47058,AriguanÃ­,2018,URGENCIAS,4217
47,Magdalena,47058,AriguanÃ­,2019,CONSULTAS,73752
47,Magdalena,47058,AriguanÃ­,2019,HOSPITALIZACIONES,2943
47,Magdalena,47058,AriguanÃ­,2019,PROCEDIMIENTOS DE SALUD,68874
47,Magdalena,47058,AriguanÃ­,2019,URGENCIAS,7631
47,Magdalena,47058,AriguanÃ­,2020,CONSULTAS,46258
47,Magdalena,47058,AriguanÃ­,2020,HOSPITALIZACIONES,1093
47,Magdalena,47058,AriguanÃ­,2020,PROCEDIMIENTOS DE SALUD,43402
47,Magdalena,47058,AriguanÃ­,2020,URGENCIAS,3017
47,Magdalena,47058,AriguanÃ­,2021,CONSULTAS,20723
47,Magdalena,47058,AriguanÃ­,2021,HOSPITALIZACIONES,761
47,Magdalena,47058,AriguanÃ­,2021,PROCEDIMIENTOS DE SALUD,47019
47,Magdalena,47058,AriguanÃ­,2021,URGENCIAS,2187
47,Magdalena,47161,Cerro San Antonio,2017,CONSULTAS,4247
47,Magdalena,47161,Cerro San Antonio,2017,HOSPITALIZACIONES,61
47,Magdalena,47161,Cerro San Antonio,2017,PROCEDIMIENTOS DE SALUD,17535
47,Magdalena,47161,Cerro San Antonio,2017,URGENCIAS,563
47,Magdalena,47161,Cerro San Antonio,2018,CONSULTAS,25371
47,Magdalena,47161,Cerro San Antonio,2018,HOSPITALIZACIONES,157
47,Magdalena,47161,Cerro San Antonio,2018,PROCEDIMIENTOS DE SALUD,19378
47,Magdalena,47161,Cerro San Antonio,2018,URGENCIAS,460
47,Magdalena,47161,Cerro San Antonio,2019,CONSULTAS,48755
47,Magdalena,47161,Cerro San Antonio,2019,HOSPITALIZACIONES,495
47,Magdalena,47161,Cerro San Antonio,2019,PROCEDIMIENTOS DE SALUD,57144
47,Magdalena,47161,Cerro San Antonio,2019,URGENCIAS,1026
47,Magdalena,47161,Cerro San Antonio,2020,CONSULTAS,54227
47,Magdalena,47161,Cerro San Antonio,2020,HOSPITALIZACIONES,742
47,Magdalena,47161,Cerro San Antonio,2020,PROCEDIMIENTOS DE SALUD,30448
47,Magdalena,47161,Cerro San Antonio,2020,URGENCIAS,1787
47,Magdalena,47161,Cerro San Antonio,2021,CONSULTAS,41528
47,Magdalena,47161,Cerro San Antonio,2021,HOSPITALIZACIONES,385
47,Magdalena,47161,Cerro San Antonio,2021,PROCEDIMIENTOS DE SALUD,79927
47,Magdalena,47161,Cerro San Antonio,2021,URGENCIAS,1485
47,Magdalena,47170,Chibolo,2017,CONSULTAS,34907
47,Magdalena,47170,Chibolo,2017,HOSPITALIZACIONES,510
47,Magdalena,47170,Chibolo,2017,PROCEDIMIENTOS DE SALUD,84441
47,Magdalena,47170,Chibolo,2017,URGENCIAS,1857
47,Magdalena,47170,Chibolo,2018,CONSULTAS,127676
47,Magdalena,47170,Chibolo,2018,HOSPITALIZACIONES,984
47,Magdalena,47170,Chibolo,2018,PROCEDIMIENTOS DE SALUD,256338
47,Magdalena,47170,Chibolo,2018,URGENCIAS,1410
47,Magdalena,47170,Chibolo,2019,CONSULTAS,87161
47,Magdalena,47170,Chibolo,2019,HOSPITALIZACIONES,1476
47,Magdalena,47170,Chibolo,2019,PROCEDIMIENTOS DE SALUD,98891
47,Magdalena,47170,Chibolo,2019,URGENCIAS,2822
47,Magdalena,47170,Chibolo,2020,CONSULTAS,41329
47,Magdalena,47170,Chibolo,2020,HOSPITALIZACIONES,1352
47,Magdalena,47170,Chibolo,2020,PROCEDIMIENTOS DE SALUD,85675
47,Magdalena,47170,Chibolo,2020,URGENCIAS,3422
47,Magdalena,47170,Chibolo,2021,CONSULTAS,75003
47,Magdalena,47170,Chibolo,2021,HOSPITALIZACIONES,1163
47,Magdalena,47170,Chibolo,2021,PROCEDIMIENTOS DE SALUD,276210
47,Magdalena,47170,Chibolo,2021,URGENCIAS,2173
47,Magdalena,47189,CiÃ©naga,2017,CONSULTAS,407085
47,Magdalena,47189,CiÃ©naga,2017,HOSPITALIZACIONES,4801
47,Magdalena,47189,CiÃ©naga,2017,PROCEDIMIENTOS DE SALUD,792020
47,Magdalena,47189,CiÃ©naga,2017,URGENCIAS,40995
47,Magdalena,47189,CiÃ©naga,2018,CONSULTAS,702408
47,Magdalena,47189,CiÃ©naga,2018,HOSPITALIZACIONES,9828
47,Magdalena,47189,CiÃ©naga,2018,PROCEDIMIENTOS DE SALUD,1020484
47,Magdalena,47189,CiÃ©naga,2018,URGENCIAS,26251
47,Magdalena,47189,CiÃ©naga,2019,CONSULTAS,339705
47,Magdalena,47189,CiÃ©naga,2019,HOSPITALIZACIONES,4904
47,Magdalena,47189,CiÃ©naga,2019,PROCEDIMIENTOS DE SALUD,832280
47,Magdalena,47189,CiÃ©naga,2019,URGENCIAS,14505
47,Magdalena,47189,CiÃ©naga,2020,CONSULTAS,345587
47,Magdalena,47189,CiÃ©naga,2020,HOSPITALIZACIONES,11338
47,Magdalena,47189,CiÃ©naga,2020,PROCEDIMIENTOS DE SALUD,427019
47,Magdalena,47189,CiÃ©naga,2020,URGENCIAS,20340
47,Magdalena,47189,CiÃ©naga,2021,CONSULTAS,165358
47,Magdalena,47189,CiÃ©naga,2021,HOSPITALIZACIONES,2532
47,Magdalena,47189,CiÃ©naga,2021,PROCEDIMIENTOS DE SALUD,862489
47,Magdalena,47189,CiÃ©naga,2021,URGENCIAS,16819
47,Magdalena,47205,Concordia,2017,CONSULTAS,6496
47,Magdalena,47205,Concordia,2017,HOSPITALIZACIONES,33
47,Magdalena,47205,Concordia,2017,PROCEDIMIENTOS DE SALUD,23079
47,Magdalena,47205,Concordia,2017,URGENCIAS,488
47,Magdalena,47205,Concordia,2018,CONSULTAS,9622
47,Magdalena,47205,Concordia,2018,HOSPITALIZACIONES,58
47,Magdalena,47205,Concordia,2018,PROCEDIMIENTOS DE SALUD,16922
47,Magdalena,47205,Concordia,2018,URGENCIAS,152
47,Magdalena,47205,Concordia,2019,CONSULTAS,35934
47,Magdalena,47205,Concordia,2019,HOSPITALIZACIONES,397
47,Magdalena,47205,Concordia,2019,PROCEDIMIENTOS DE SALUD,33525
47,Magdalena,47205,Concordia,2019,URGENCIAS,1350
47,Magdalena,47205,Concordia,2020,CONSULTAS,23849
47,Magdalena,47205,Concordia,2020,HOSPITALIZACIONES,308
47,Magdalena,47205,Concordia,2020,PROCEDIMIENTOS DE SALUD,40560
47,Magdalena,47205,Concordia,2020,URGENCIAS,631
47,Magdalena,47205,Concordia,2021,CONSULTAS,38872
47,Magdalena,47205,Concordia,2021,HOSPITALIZACIONES,233
47,Magdalena,47205,Concordia,2021,PROCEDIMIENTOS DE SALUD,65347
47,Magdalena,47205,Concordia,2021,URGENCIAS,346
47,Magdalena,47245,El Banco,2017,CONSULTAS,40710
47,Magdalena,47245,El Banco,2017,HOSPITALIZACIONES,650
47,Magdalena,47245,El Banco,2017,PROCEDIMIENTOS DE SALUD,40087
47,Magdalena,47245,El Banco,2017,URGENCIAS,1507
47,Magdalena,47245,El Banco,2018,CONSULTAS,54456
47,Magdalena,47245,El Banco,2018,HOSPITALIZACIONES,1001
47,Magdalena,47245,El Banco,2018,PROCEDIMIENTOS DE SALUD,158778
47,Magdalena,47245,El Banco,2018,URGENCIAS,5417
47,Magdalena,47245,El Banco,2019,CONSULTAS,105971
47,Magdalena,47245,El Banco,2019,HOSPITALIZACIONES,3463
47,Magdalena,47245,El Banco,2019,PROCEDIMIENTOS DE SALUD,415437
47,Magdalena,47245,El Banco,2019,URGENCIAS,22188
47,Magdalena,47245,El Banco,2020,CONSULTAS,115121
47,Magdalena,47245,El Banco,2020,HOSPITALIZACIONES,3692
47,Magdalena,47245,El Banco,2020,PROCEDIMIENTOS DE SALUD,283694
47,Magdalena,47245,El Banco,2020,URGENCIAS,8413
47,Magdalena,47245,El Banco,2021,CONSULTAS,106985
47,Magdalena,47245,El Banco,2021,HOSPITALIZACIONES,2899
47,Magdalena,47245,El Banco,2021,PROCEDIMIENTOS DE SALUD,320547
47,Magdalena,47245,El Banco,2021,URGENCIAS,8074
47,Magdalena,47258,El PiÃ±on,2017,CONSULTAS,11509
47,Magdalena,47258,El PiÃ±on,2017,HOSPITALIZACIONES,212
47,Magdalena,47258,El PiÃ±on,2017,PROCEDIMIENTOS DE SALUD,49959
47,Magdalena,47258,El PiÃ±on,2017,URGENCIAS,1283
47,Magdalena,47258,El PiÃ±on,2018,CONSULTAS,24875
47,Magdalena,47258,El PiÃ±on,2018,HOSPITALIZACIONES,498
47,Magdalena,47258,El PiÃ±on,2018,PROCEDIMIENTOS DE SALUD,12462
47,Magdalena,47258,El PiÃ±on,2018,URGENCIAS,763
47,Magdalena,47258,El PiÃ±on,2019,CONSULTAS,35582
47,Magdalena,47258,El PiÃ±on,2019,HOSPITALIZACIONES,914
47,Magdalena,47258,El PiÃ±on,2019,PROCEDIMIENTOS DE SALUD,62756
47,Magdalena,47258,El PiÃ±on,2019,URGENCIAS,2383
47,Magdalena,47258,El PiÃ±on,2020,CONSULTAS,14770
47,Magdalena,47258,El PiÃ±on,2020,HOSPITALIZACIONES,784
47,Magdalena,47258,El PiÃ±on,2020,PROCEDIMIENTOS DE SALUD,30180
47,Magdalena,47258,El PiÃ±on,2020,URGENCIAS,1715
47,Magdalena,47258,El PiÃ±on,2021,CONSULTAS,14348
47,Magdalena,47258,El PiÃ±on,2021,HOSPITALIZACIONES,584
47,Magdalena,47258,El PiÃ±on,2021,PROCEDIMIENTOS DE SALUD,34279
47,Magdalena,47258,El PiÃ±on,2021,URGENCIAS,1201
47,Magdalena,47268,El RetÃ©n,2017,CONSULTAS,18014
47,Magdalena,47268,El RetÃ©n,2017,HOSPITALIZACIONES,350
47,Magdalena,47268,El RetÃ©n,2017,PROCEDIMIENTOS DE SALUD,23623
47,Magdalena,47268,El RetÃ©n,2017,URGENCIAS,2597
47,Magdalena,47268,El RetÃ©n,2018,CONSULTAS,28681
47,Magdalena,47268,El RetÃ©n,2018,HOSPITALIZACIONES,580
47,Magdalena,47268,El RetÃ©n,2018,PROCEDIMIENTOS DE SALUD,49962
47,Magdalena,47268,El RetÃ©n,2018,URGENCIAS,2949
47,Magdalena,47268,El RetÃ©n,2019,CONSULTAS,90971
47,Magdalena,47268,El RetÃ©n,2019,HOSPITALIZACIONES,1486
47,Magdalena,47268,El RetÃ©n,2019,PROCEDIMIENTOS DE SALUD,218863
47,Magdalena,47268,El RetÃ©n,2019,URGENCIAS,13286
47,Magdalena,47268,El RetÃ©n,2020,CONSULTAS,77149
47,Magdalena,47268,El RetÃ©n,2020,HOSPITALIZACIONES,1492
47,Magdalena,47268,El RetÃ©n,2020,PROCEDIMIENTOS DE SALUD,112690
47,Magdalena,47268,El RetÃ©n,2020,URGENCIAS,10147
47,Magdalena,47268,El RetÃ©n,2021,CONSULTAS,54376
47,Magdalena,47268,El RetÃ©n,2021,HOSPITALIZACIONES,937
47,Magdalena,47268,El RetÃ©n,2021,PROCEDIMIENTOS DE SALUD,112517
47,Magdalena,47268,El RetÃ©n,2021,URGENCIAS,14581
47,Magdalena,47288,FundaciÃ³n,2017,CONSULTAS,116779
47,Magdalena,47288,FundaciÃ³n,2017,HOSPITALIZACIONES,1281
47,Magdalena,47288,FundaciÃ³n,2017,PROCEDIMIENTOS DE SALUD,206175
47,Magdalena,47288,FundaciÃ³n,2017,URGENCIAS,7410
47,Magdalena,47288,FundaciÃ³n,2018,CONSULTAS,191905
47,Magdalena,47288,FundaciÃ³n,2018,HOSPITALIZACIONES,2864
47,Magdalena,47288,FundaciÃ³n,2018,PROCEDIMIENTOS DE SALUD,97672
47,Magdalena,47288,FundaciÃ³n,2018,URGENCIAS,8004
47,Magdalena,47288,FundaciÃ³n,2019,CONSULTAS,428951
47,Magdalena,47288,FundaciÃ³n,2019,HOSPITALIZACIONES,6107
47,Magdalena,47288,FundaciÃ³n,2019,PROCEDIMIENTOS DE SALUD,496370
47,Magdalena,47288,FundaciÃ³n,2019,URGENCIAS,49988
47,Magdalena,47288,FundaciÃ³n,2020,CONSULTAS,284450
47,Magdalena,47288,FundaciÃ³n,2020,HOSPITALIZACIONES,5645
47,Magdalena,47288,FundaciÃ³n,2020,PROCEDIMIENTOS DE SALUD,1062182
47,Magdalena,47288,FundaciÃ³n,2020,URGENCIAS,30385
47,Magdalena,47288,FundaciÃ³n,2021,CONSULTAS,451591
47,Magdalena,47288,FundaciÃ³n,2021,HOSPITALIZACIONES,6961
47,Magdalena,47288,FundaciÃ³n,2021,PROCEDIMIENTOS DE SALUD,929851
47,Magdalena,47288,FundaciÃ³n,2021,URGENCIAS,23929
47,Magdalena,47318,Guamal,2017,CONSULTAS,76214
47,Magdalena,47318,Guamal,2017,HOSPITALIZACIONES,695
47,Magdalena,47318,Guamal,2017,PROCEDIMIENTOS DE SALUD,285674
47,Magdalena,47318,Guamal,2017,URGENCIAS,1703
47,Magdalena,47318,Guamal,2018,CONSULTAS,58823
47,Magdalena,47318,Guamal,2018,HOSPITALIZACIONES,949
47,Magdalena,47318,Guamal,2018,PROCEDIMIENTOS DE SALUD,136728
47,Magdalena,47318,Guamal,2018,URGENCIAS,2750
47,Magdalena,47318,Guamal,2019,CONSULTAS,92427
47,Magdalena,47318,Guamal,2019,HOSPITALIZACIONES,2044
47,Magdalena,47318,Guamal,2019,PROCEDIMIENTOS DE SALUD,134978
47,Magdalena,47318,Guamal,2019,URGENCIAS,8453
47,Magdalena,47318,Guamal,2020,CONSULTAS,75953
47,Magdalena,47318,Guamal,2020,HOSPITALIZACIONES,1190
47,Magdalena,47318,Guamal,2020,PROCEDIMIENTOS DE SALUD,94290
47,Magdalena,47318,Guamal,2020,URGENCIAS,4256
47,Magdalena,47318,Guamal,2021,CONSULTAS,36537
47,Magdalena,47318,Guamal,2021,HOSPITALIZACIONES,875
47,Magdalena,47318,Guamal,2021,PROCEDIMIENTOS DE SALUD,115706
47,Magdalena,47318,Guamal,2021,URGENCIAS,1846
47,Magdalena,47460,Nueva Granada,2017,CONSULTAS,24389
47,Magdalena,47460,Nueva Granada,2017,HOSPITALIZACIONES,269
47,Magdalena,47460,Nueva Granada,2017,PROCEDIMIENTOS DE SALUD,60964
47,Magdalena,47460,Nueva Granada,2017,URGENCIAS,217
47,Magdalena,47460,Nueva Granada,2018,CONSULTAS,85574
47,Magdalena,47460,Nueva Granada,2018,HOSPITALIZACIONES,464
47,Magdalena,47460,Nueva Granada,2018,PROCEDIMIENTOS DE SALUD,191342
47,Magdalena,47460,Nueva Granada,2018,URGENCIAS,375
47,Magdalena,47460,Nueva Granada,2019,CONSULTAS,93860
47,Magdalena,47460,Nueva Granada,2019,HOSPITALIZACIONES,1158
47,Magdalena,47460,Nueva Granada,2019,PROCEDIMIENTOS DE SALUD,60760
47,Magdalena,47460,Nueva Granada,2019,URGENCIAS,861
47,Magdalena,47460,Nueva Granada,2020,CONSULTAS,31706
47,Magdalena,47460,Nueva Granada,2020,HOSPITALIZACIONES,737
47,Magdalena,47460,Nueva Granada,2020,PROCEDIMIENTOS DE SALUD,35836
47,Magdalena,47460,Nueva Granada,2020,URGENCIAS,343
47,Magdalena,47460,Nueva Granada,2021,CONSULTAS,33692
47,Magdalena,47460,Nueva Granada,2021,HOSPITALIZACIONES,290
47,Magdalena,47460,Nueva Granada,2021,PROCEDIMIENTOS DE SALUD,19673
47,Magdalena,47460,Nueva Granada,2021,URGENCIAS,711
47,Magdalena,47541,Pedraza,2017,CONSULTAS,1408
47,Magdalena,47541,Pedraza,2017,HOSPITALIZACIONES,35
47,Magdalena,47541,Pedraza,2017,PROCEDIMIENTOS DE SALUD,971
47,Magdalena,47541,Pedraza,2017,URGENCIAS,62
47,Magdalena,47541,Pedraza,2018,CONSULTAS,1090
47,Magdalena,47541,Pedraza,2018,HOSPITALIZACIONES,52
47,Magdalena,47541,Pedraza,2018,PROCEDIMIENTOS DE SALUD,39237
47,Magdalena,47541,Pedraza,2018,URGENCIAS,260
47,Magdalena,47541,Pedraza,2019,CONSULTAS,15541
47,Magdalena,47541,Pedraza,2019,HOSPITALIZACIONES,283
47,Magdalena,47541,Pedraza,2019,PROCEDIMIENTOS DE SALUD,16726
47,Magdalena,47541,Pedraza,2019,URGENCIAS,797
47,Magdalena,47541,Pedraza,2020,CONSULTAS,6840
47,Magdalena,47541,Pedraza,2020,HOSPITALIZACIONES,123
47,Magdalena,47541,Pedraza,2020,PROCEDIMIENTOS DE SALUD,15314
47,Magdalena,47541,Pedraza,2020,URGENCIAS,512
47,Magdalena,47541,Pedraza,2021,CONSULTAS,14840
47,Magdalena,47541,Pedraza,2021,HOSPITALIZACIONES,163
47,Magdalena,47541,Pedraza,2021,PROCEDIMIENTOS DE SALUD,34631
47,Magdalena,47541,Pedraza,2021,URGENCIAS,403
47,Magdalena,47545,PijiÃ±o Del Carmen,2017,CONSULTAS,7171
47,Magdalena,47545,PijiÃ±o Del Carmen,2017,HOSPITALIZACIONES,107
47,Magdalena,47545,PijiÃ±o Del Carmen,2017,PROCEDIMIENTOS DE SALUD,22931
47,Magdalena,47545,PijiÃ±o Del Carmen,2017,URGENCIAS,90
47,Magdalena,47545,PijiÃ±o Del Carmen,2018,CONSULTAS,31539
