cod_mpio,capitulo,atenciones,pct
05234,J,12262,4.2569
05234,K,12777,4.4357
05234,L,6427,2.2312
05234,M,15210,5.2804
05234,N,14914,5.1776
05234,O,6179,2.1451
05234,P,3943,1.3689
05234,Q,832,0.2888
05234,R,39612,13.7519
05234,S,12566,4.3625
05234,T,2747,0.9537
05234,U,7656,2.6579
05234,V,56,0.0194
05234,W,450,0.1562
05234,X,222,0.0771
05234,Y,167,0.058
05234,Z,82536,28.6536
05237,A,2349,0.9376
05237,B,3359,1.3407
05237,C,2997,1.1962
05237,D,2388,0.9532
05237,E,16599,6.6255
05237,F,5109,2.0393
05237,G,5271,2.1039
05237,H,8456,3.3752
05237,I,21500,8.5817
05237,J,11509,4.5938
05237,K,37976,15.1581
05237,L,5197,2.0744
05237,M,27265,10.8828
05237,N,16065,6.4123
05237,O,2074,0.8278
05237,P,554,0.2211
05237,Q,947,0.378
05237,R,18952,7.5647
05237,S,6534,2.608
05237,T,1656,0.661
05237,U,298,0.1189
05237,V,37,0.0148
05237,W,123,0.0491
05237,X,24,0.0096
05237,Y,142,0.0567
05237,Z,53152,21.2156
05240,A,381,1.1675
05240,B,403,1.2349
05240,C,758,2.3228
05240,D,390,1.1951
05240,E,1538,4.713
05240,F,558,1.7099
05240,G,934,2.8621
05240,H,1200,3.6773
05240,I,6932,21.2423
05240,J,1630,4.9949
05240,K,3036,9.3035
05240,L,624,1.9122
05240,M,1318,4.0389
05240,N,1339,4.1032
05240,O,421,1.2901
05240,P,76,0.2329
05240,Q,65,0.1992
05240,R,2363,7.2411
05240,S,1014,3.1073
05240,T,920,2.8192
05240,U,123,0.3769
05240,V,3,0.0092
05240,W,40,0.1226
05240,X,18,0.0552
05240,Y,21,0.0644
05240,Z,6528,20.0043
05250,A,11305,1.527
05250,B,14867,2.0082
05250,C,6636,0.8964
05250,D,13048,1.7625
05250,E,24772,3.3461
05250,F,9486,1.2813
05250,G,9254,1.25
05250,H,18053,2.4385
05250,I,31853,4.3026
05250,J,35581,4.8062
05250,K,45763,6.1815
05250,L,20877,2.82
05250,M,51097,6.902
05250,N,57000,7.6994
05250,O,16532,2.2331
05250,P,3845,0.5194
05250,Q,2614,0.3531
05250,R,121818,16.4548
05250,S,28485,3.8477
05250,T,8312,1.1228
05250,U,33026,4.461
05250,V,126,0.017
05250,W,819,0.1106
05250,X,884,0.1194
05250,Y,1314,0.1775
05250,Z,172952,23.3618
05264,A,3830,2.9838
05264,B,914,0.7121
05264,C,1849,1.4405
05264,D,1292,1.0065
05264,E,7498,5.8414
05264,F,3014,2.3481
05264,G,3427,2.6698
05264,H,4398,3.4263
05264,I,23597,18.3835
05264,J,6791,5.2906
05264,K,10707,8.3414
05264,L,2561,1.9952
05264,M,10440,8.1334
05264,N,6727,5.2407
05264,O,1950,1.5192
05264,P,532,0.4145
05264,Q,588,0.4581
05264,R,11228,8.7473
05264,S,4639,3.6141
05264,T,917,0.7144
05264,U,1526,1.1888
05264,V,22,0.0171
05264,W,113,0.088
05264,X,52,0.0405
05264,Y,193,0.1504
05264,Z,19555,15.2345
05266,A,39280,1.3891
05266,B,41323,1.4614
05266,C,41456,1.4661
05266,D,38224,1.3518
05266,E,169402,5.9908
05266,F,119430,4.2235
05266,G,75312,2.6633
05266,H,131707,4.6577
05266,I,222904,7.8828
05266,J,128410,4.5411
05266,K,245510,8.6823
05266,L,72396,2.5602
05266,M,228110,8.0669
05266,N,130399,4.6115
05266,O,13728,0.4855
05266,P,2579,0.0912
05266,Q,6508,0.2302
05266,R,342488,12.1118
05266,S,76064,2.6899
05266,T,16627,0.588
05266,U,47195,1.669
05266,V,222,0.0079
05266,W,1303,0.0461
05266,X,472,0.0167
05266,Y,9401,0.3325
05266,Z,627270,22.1829
05282,A,2006,0.5879
05282,B,3029,0.8877
05282,C,4588,1.3445
05282,D,5547,1.6256
05282,E,18911,5.542
05282,F,6889,2.0189
05282,G,6969,2.0423
05282,H,12584,3.6878
05282,I,74855,21.9368
05282,J,11938,3.4985
05282,K,49553,14.5218
05282,L,4751,1.3923
05282,M,17984,5.2703
05282,N,14283,4.1857
05282,O,2341,0.686
05282,P,383,0.1122
05282,Q,569,0.1667
05282,R,24656,7.2256
05282,S,13554,3.9721
05282,T,1663,0.4874
05282,U,2182,0.6394
05282,V,68,0.0199
05282,W,361,0.1058
05282,X,145,0.0425
05282,Y,1397,0.4094
05282,Z,60025,17.5907
05284,A,4042,1.0207
05284,B,7598,1.9187
05284,C,4656,1.1758
05284,D,3927,0.9917
05284,E,21613,5.458
05284,F,8940,2.2576
05284,G,6692,1.6899
05284,H,11441,2.8892
05284,I,64956,16.4034
05284,J,14980,3.7829
05284,K,34848,8.8002
05284,L,7697,1.9437
05284,M,24243,6.1221
05284,N,19165,4.8398
05284,O,5950,1.5026
05284,P,1338,0.3379
05284,Q,1136,0.2869
05284,R,36714,9.2714
05284,S,13718,3.4642
05284,T,3196,0.8071
05284,U,10154,2.5642
05284,V,23,0.0058
05284,W,453,0.1144
05284,X,244,0.0616
05284,Y,1005,0.2538
05284,Z,87261,22.0362
05306,A,685,1.5495
05306,B,505,1.1424
05306,C,673,1.5224
05306,D,497,1.1243
05306,E,2131,4.8205
05306,F,746,1.6875
05306,G,1144,2.5878
05306,H,1415,3.2009
05306,I,6660,15.0655
05306,J,2463,5.5715
05306,K,3165,7.1595
05306,L,1387,3.1375
05306,M,2553,5.7751
05306,N,2763,6.2501
05306,O,1464,3.3117
05306,P,159,0.3597
05306,Q,123,0.2782
05306,R,4638,10.4916
05306,S,2953,6.6799
05306,T,602,1.3618
05306,U,518,1.1718
05306,V,20,0.0452
05306,W,70,0.1583
05306,X,18,0.0407
05306,Y,76,0.1719
05306,Z,6779,15.3347
05308,A,9588,1.4651
05308,B,10188,1.5568
05308,C,7678,1.1733
05308,D,8031,1.2272
05308,E,29712,4.5402
05308,F,17391,2.6575
05308,G,15859,2.4234
05308,H,30502,4.661
05308,I,91163,13.9305
05308,J,34449,5.2641
05308,K,43511,6.6488
05308,L,19677,3.0068
05308,M,63153,9.6503
05308,N,34808,5.319
05308,O,3871,0.5915
05308,P,1154,0.1763
05308,Q,1919,0.2932
05308,R,65523,10.0125
05308,S,18553,2.8351
05308,T,10444,1.5959
05308,U,8004,1.2231
05308,V,101,0.0154
05308,W,626,0.0957
05308,X,115,0.0176
05308,Y,761,0.1163
05308,Z,127633,19.5034
05310,A,635,0.8304
05310,B,927,1.2123
05310,C,1303,1.704
05310,D,857,1.1207
05310,E,2318,3.0313
05310,F,1823,2.384
05310,G,1497,1.9577
05310,H,1949,2.5488
05310,I,18892,24.7058
05310,J,3403,4.4502
05310,K,6795,8.8861
05310,L,1265,1.6543
05310,M,5119,6.6943
05310,N,4273,5.588
05310,O,718,0.939
05310,P,60,0.0785
05310,Q,187,0.2445
05310,R,7420,9.7034
05310,S,3884,5.0792
05310,T,618,0.8082
05310,U,1574,2.0584
05310,V,17,0.0222
05310,W,106,0.1386
05310,X,114,0.1491
05310,Y,106,0.1386
05310,Z,10608,13.8725
05313,A,216,0.2994
05313,B,572,0.7929
05313,C,1050,1.4556
05313,D,499,0.6917
05313,E,2573,3.5669
05313,F,1766,2.4482
05313,G,741,1.0272
05313,H,2314,3.2078
05313,I,21358,29.608
05313,J,3693,5.1195
05313,K,5820,8.0681
05313,L,1154,1.5998
05313,M,2858,3.962
05313,N,3441,4.7702
05313,O,1068,1.4805
05313,P,109,0.1511
05313,Q,206,0.2856
05313,R,6065,8.4077
05313,S,2410,3.3409
05313,T,628,0.8706
05313,U,110,0.1525
05313,V,7,0.0097
05313,W,43,0.0596
05313,X,26,0.036
05313,Y,95,0.1317
05313,Z,13314,18.4568
05315,A,99,0.3073
05315,B,155,0.4812
05315,C,688,2.1358
05315,D,305,0.9468
05315,E,795,2.4679
05315,F,504,1.5646
05315,G,937,2.9088
05315,H,1617,5.0197
05315,I,3244,10.0705
05315,J,3314,10.2878
05315,K,2653,8.2358
05315,L,335,1.04
05315,M,1958,6.0783
05315,N,3002,9.3192
05315,O,526,1.6329
05315,P,120,0.3725
05315,Q,80,0.2483
05315,R,4400,13.6591
05315,S,1329,4.1257
05315,T,254,0.7885
05315,U,79,0.2452
05315,V,4,0.0124
05315,W,30,0.0931
05315,X,41,0.1273
05315,Y,44,0.1366
05315,Z,5700,17.6947
05318,A,9466,1.8411
05318,B,10531,2.0482
05318,C,8390,1.6318
05318,D,6887,1.3395
05318,E,23439,4.5587
05318,F,14625,2.8445
05318,G,14459,2.8122
05318,H,31125,6.0536
05318,I,50499,9.8217
05318,J,31319,6.0913
05318,K,37385,7.2711
05318,L,14776,2.8738
05318,M,53947,10.4923
05318,N,31219,6.0719
05318,O,6059,1.1784
05318,P,1694,0.3295
05318,Q,1907,0.3709
05318,R,39491,7.6807
05318,S,20363,3.9605
05318,T,3743,0.728
05318,U,3156,0.6138
05318,V,50,0.0097
05318,W,935,0.1819
05318,X,151,0.0294
05318,Y,397,0.0772
05318,Z,98143,19.0882
05321,A,455,0.7427
05321,B,433,0.7068
05321,C,2643,4.3143
05321,D,919,1.5001
05321,E,4296,7.0126
05321,F,1737,2.8354
05321,G,1258,2.0535
05321,H,3296,5.3803
05321,I,5661,9.2408
05321,J,3058,4.9918
05321,K,5300,8.6515
05321,L,1323,2.1596
05321,M,4474,7.3032
05321,N,3514,5.7361
05321,O,1027,1.6764
05321,P,242,0.395
05321,Q,203,0.3314
05321,R,7080,11.5571
05321,S,2652,4.329
05321,T,818,1.3353
05321,U,744,1.2145
05321,V,14,0.0229
05321,W,86,0.1404
05321,X,51,0.0833
05321,Y,104,0.1698
05321,Z,9873,16.1163
05347,A,408,0.9969
05347,B,516,1.2608
05347,C,730,1.7837
05347,D,488,1.1924
05347,E,2976,7.2715
05347,F,1013,2.4751
05347,G,941,2.2992
05347,H,1304,3.1862
05347,I,5367,13.1136
05347,J,2177,5.3192
05347,K,2892,7.0662
05347,L,795,1.9425
05347,M,2722,6.6509
05347,N,2820,6.8903
05347,O,1068,2.6095
05347,P,230,0.562
05347,Q,98,0.2395
05347,R,4299,10.5041
05347,S,2549,6.2282
05347,T,585,1.4294
05347,U,123,0.3005
05347,V,6,0.0147
05347,W,78,0.1906
05347,X,27,0.066
05347,Y,25,0.0611
05347,Z,6690,16.3462
05353,A,529,0.9133
05353,B,829,1.4313
05353,C,719,1.2413
05353,D,687,1.1861
05353,E,2678,4.6235
05353,F,1952,3.3701
05353,G,1278,2.2065
05353,H,1827,3.1543
05353,I,11863,20.4813
05353,J,2185,3.7724
05353,K,4041,6.9767
05353,L,1116,1.9268
05353,M,2957,5.1052
05353,N,2761,4.7668
05353,O,982,1.6954
05353,P,140,0.2417
05353,Q,153,0.2642
05353,R,5800,10.0136
05353,S,2692,4.6477
05353,T,517,0.8926
05353,U,3949,6.8179
05353,V,96,0.1657
05353,W,87,0.1502
05353,X,16,0.0276
05353,Y,34,0.0587
05353,Z,8033,13.8689
05360,A,182951,3.1246
05360,B,116566,1.9908
05360,C,74507,1.2725
05360,D,71620,1.2232
05360,E,268436,4.5845
05360,F,177134,3.0252
05360,G,176294,3.0109
05360,H,275977,4.7133
05360,I,282023,4.8166
05360,J,361458,6.1732
05360,K,641867,10.9622
05360,L,165415,2.8251
05360,M,532503,9.0944
05360,N,363649,6.2106
05360,O,48257,0.8242
05360,P,11381,0.1944
05360,Q,17696,0.3022
05360,R,515752,8.8083
05360,S,170035,2.904
05360,T,49131,0.8391
05360,U,83210,1.4211
05360,V,565,0.0096
05360,W,3116,0.0532
05360,X,717,0.0122
05360,Y,13653,0.2332
05360,Z,1251356,21.3715
05361,A,1568,0.8878
05361,B,2427,1.3742
05361,C,2424,1.3725
05361,D,1277,0.723
05361,E,6211,3.5166
05361,F,2451,1.3877
05361,G,3831,2.1691
05361,H,6601,3.7375
05361,I,19251,10.8999
05361,J,9476,5.3653
05361,K,17809,10.0834
05361,L,4445,2.5167
05361,M,11060,6.2621
05361,N,9894,5.602
05361,O,3453,1.9551
05361,P,211,0.1195
05361,Q,590,0.3341
05361,R,19440,11.0069
05361,S,8100,4.5862
05361,T,2099,1.1884
05361,U,1253,0.7094
05361,V,24,0.0136
05361,W,233,0.1319
05361,X,115,0.0651
05361,Y,178,0.1008
05361,Z,42196,23.8912
05364,A,1716,0.9165
05364,B,1982,1.0586
05364,C,2773,1.4811
05364,D,1290,0.689
05364,E,8890,4.7482
05364,F,5506,2.9408
05364,G,4831,2.5802
05364,H,7497,4.0042
05364,I,44974,24.0207
05364,J,9514,5.0815
05364,K,11962,6.3889
05364,L,3937,2.1028
05364,M,15620,8.3427
05364,N,7634,4.0773
05364,O,2093,1.1179
05364,P,243,0.1298
05364,Q,581,0.3103
05364,R,16426,8.7732
05364,S,9195,4.9111
05364,T,2097,1.12
05364,U,1081,0.5774
05364,V,60,0.032
05364,W,219,0.117
05364,X,96,0.0513
05364,Y,227,0.1212
05364,Z,26786,14.3065
05368,A,1572,1.1307
05368,B,1335,0.9603
05368,C,3142,2.26
05368,D,1470,1.0574
05368,E,5812,4.1805
05368,F,3823,2.7499
05368,G,2949,2.1212
05368,H,5147,3.7022
05368,I,32041,23.0469
05368,J,5989,4.3079
05368,K,11383,8.1877
05368,L,2516,1.8097
05368,M,9618,6.9182
05368,N,7393,5.3177
05368,O,1558,1.1207
05368,P,467,0.3359
05368,Q,270,0.1942
05368,R,15365,11.052
05368,S,6802,4.8926
05368,T,1737,1.2494
05368,U,717,0.5157
05368,V,26,0.0187
05368,W,328,0.2359
05368,X,138,0.0993
05368,Y,129,0.0928
05368,Z,17298,12.4424
05376,A,25504,1.6828
05376,B,20747,1.369
05376,C,17192,1.1344
05376,D,17670,1.1659
05376,E,97124,6.4085
05376,F,51053,3.3686
05376,G,36217,2.3897
05376,H,61130,4.0335
05376,I,167586,11.0578
05376,J,81426,5.3727
05376,K,113899,7.5154
05376,L,44593,2.9424
05376,M,129800,8.5646
05376,N,68711,4.5338
05376,O,13875,0.9155
05376,P,3817,0.2519
05376,Q,5955,0.3929
05376,R,107365,7.0843
05376,S,48996,3.2329
05376,T,11866,0.783
05376,U,15830,1.0445
05376,V,235,0.0155
05376,W,1260,0.0831
05376,X,300,0.0198
05376,Y,937,0.0618
05376,Z,372453,24.5756
05380,A,12157,1.4308
05380,B,11354,1.3363
05380,C,11344,1.3351
05380,D,10842,1.276
05380,E,51496,6.0606
05380,F,25722,3.0272
05380,G,26058,3.0668
05380,H,37388,4.4002
05380,I,108463,12.7651
05380,J,57018,6.7105
05380,K,50733,5.9708
05380,L,20896,2.4593
05380,M,73065,8.5991
05380,N,44606,5.2497
05380,O,5938,0.6988
05380,P,1260,0.1483
05380,Q,1892,0.2227
05380,R,78535,9.2428
05380,S,23092,2.7177
05380,T,6511,0.7663
05380,U,20463,2.4083
05380,V,133,0.0157
05380,W,494,0.0581
05380,X,131,0.0154
05380,Y,935,0.11
05380,Z,169160,19.9085
05390,A,294,1.2502
05390,B,317,1.348
05390,C,452,1.922
05390,D,261,1.1098
05390,E,1021,4.3415
05390,F,418,1.7774
05390,G,210,0.893
05390,H,729,3.0999
05390,I,4762,20.2492
05390,J,632,2.6874
05390,K,1783,7.5817
05390,L,378,1.6073
05390,M,1176,5.0006
05390,N,1003,4.265
05390,O,541,2.3005
05390,P,47,0.1999
05390,Q,67,0.2849
05390,R,1842,7.8326
05390,S,1511,6.4251
05390,T,328,1.3947
05390,U,320,1.3607
05390,V,15,0.0638
05390,W,60,0.2551
05390,X,26,0.1106
05390,Y,31,0.1318
05390,Z,5293,22.5071
05400,A,1279,0.901
05400,B,1440,1.0144
05400,C,1621,1.1419
05400,D,1320,0.9299
05400,E,9143,6.4409
05400,F,3455,2.4339
05400,G,2588,1.8232
05400,H,5886,4.1465
05400,I,12758,8.9875
05400,J,6381,4.4952
05400,K,14951,10.5324
05400,L,3206,2.2585
05400,M,10641,7.4962
05400,N,7214,5.082
05400,O,1941,1.3674
05400,P,441,0.3107
05400,Q,438,0.3086
05400,R,16024,11.2883
05400,S,5247,3.6963
05400,T,1546,1.0891
05400,U,966,0.6805
05400,V,88,0.062
05400,W,139,0.0979
05400,X,50,0.0352
05400,Y,366,0.2578
05400,Z,32823,23.1226
05411,A,129,0.4969
05411,B,445,1.7142
05411,C,681,2.6233
05411,D,291,1.121
05411,E,1154,4.4453
05411,F,490,1.8875
05411,G,496,1.9106
05411,H,975,3.7558
05411,I,3499,13.4784
05411,J,1654,6.3713
05411,K,3599,13.8636
05411,L,788,3.0354
05411,M,1651,6.3598
05411,N,1545,5.9515
05411,O,394,1.5177
05411,P,34,0.131
05411,Q,93,0.3582
05411,R,1651,6.3598
05411,S,955,3.6787
05411,T,1079,4.1564
05411,U,249,0.9592
05411,V,1,0.0039
05411,W,38,0.1464
05411,X,16,0.0616
05411,Y,19,0.0732
05411,Z,4034,15.5393
05425,A,427,0.9746
05425,B,761,1.7369
05425,C,619,1.4128
05425,D,497,1.1343
05425,E,1795,4.0969
05425,F,1107,2.5266
05425,G,830,1.8944
05425,H,1299,2.9648
05425,I,7205,16.4445
05425,J,1464,3.3414
05425,K,5396,12.3157
05425,L,1108,2.5289
05425,M,2688,6.135
05425,N,2365,5.3978
05425,O,652,1.4881
05425,P,95,0.2168
05425,Q,195,0.4451
05425,R,5036,11.494
05425,S,1966,4.4872
05425,T,347,0.792
05425,U,565,1.2895
05425,V,9,0.0205
05425,W,70,0.1598
05425,X,62,0.1415
05425,Y,44,0.1004
05425,Z,7212,16.4605
05440,A,10535,1.7244
05440,B,8898,1.4565
05440,C,8632,1.4129
05440,D,6925,1.1335
05440,E,37766,6.1818
05440,F,20246,3.314
05440,G,13332,2.1823
05440,H,27640,4.5243
05440,I,79780,13.0588
05440,J,34905,5.7134
05440,K,36497,5.974
05440,L,16463,2.6948
05440,M,53750,8.7981
05440,N,32109,5.2558
05440,O,9848,1.612
05440,P,1552,0.254
05440,Q,2407,0.394
05440,R,44887,7.3474
05440,S,20358,3.3323
05440,T,4607,0.7541
05440,U,9265,1.5165
05440,V,91,0.0149
05440,W,543,0.0889
05440,X,161,0.0264
05440,Y,696,0.1139
05440,Z,129034,21.121
05467,A,575,1.446
05467,B,459,1.1543
05467,C,358,0.9003
05467,D,348,0.8751
05467,E,2167,5.4494
05467,F,1179,2.9648
05467,G,746,1.876
05467,H,1188,2.9875
05467,I,7449,18.7321
05467,J,1759,4.4234
05467,K,3344,8.4092
05467,L,1053,2.648
05467,M,3623,9.1108
05467,N,1911,4.8056
05467,O,552,1.3881
05467,P,10,0.0251
05467,Q,165,0.4149
05467,R,4061,10.2122
05467,S,1276,3.2088
05467,T,471,1.1844
05467,U,24,0.0604
05467,V,6,0.0151
05467,W,40,0.1006
05467,X,20,0.0503
05467,Y,41,0.1031
05467,Z,6941,17.4546
05475,A,94,1.4665
05475,B,167,2.6053
05475,C,121,1.8877
05475,D,127,1.9813
05475,E,242,3.7754
05475,F,116,1.8097
05475,G,149,2.3245
05475,H,236,3.6817
05475,I,712,11.1076
05475,J,576,8.986
05475,K,679,10.5928
05475,L,267,4.1654
05475,M,372,5.8034
05475,N,352,5.4914
05475,O,147,2.2933
05475,P,4,0.0624
05475,Q,9,0.1404
05475,R,690,10.7644
05475,S,235,3.6661
05475,T,71,1.1076
05475,U,50,0.78
05475,V,1,0.0156
05475,W,22,0.3432
05475,X,5,0.078
05475,Y,8,0.1248
05475,Z,958,14.9454
05480,A,176,0.4033
05480,B,686,1.5721
05480,C,414,0.9488
05480,D,431,0.9877
05480,E,1224,2.805
05480,F,351,0.8044
05480,G,458,1.0496
05480,H,1053,2.4131
05480,I,526,1.2054
05480,J,1189,2.7248
05480,K,1490,3.4146
05480,L,884,2.0259
05480,M,1906,4.368
05480,N,2364,5.4175
05480,O,1269,2.9081
05480,P,161,0.369
05480,Q,163,0.3735
05480,R,8122,18.6131
05480,S,1659,3.8019
05480,T,511,1.1711
05480,U,244,0.5592
05480,V,8,0.0183
05480,W,54,0.1238
05480,X,53,0.1215
05480,Y,41,0.094
05480,Z,18199,41.7064
05483,A,524,1.323
05483,B,515,1.3003
05483,C,633,1.5982
05483,D,449,1.1336
05483,E,1791,4.5219
05483,F,512,1.2927
05483,G,1251,3.1585
05483,H,1851,4.6734
05483,I,7576,19.1279
05483,J,2923,7.38
05483,K,3394,8.5692
05483,L,1393,3.5171
05483,M,2425,6.1227
05483,N,1340,3.3832
05483,O,641,1.6184
05483,P,70,0.1767
05483,Q,116,0.2929
05483,R,2391,6.0368
05483,S,1548,3.9084
05483,T,503,1.27
05483,U,106,0.2676
05483,V,6,0.0151
05483,W,35,0.0884
05483,X,11,0.0278
05483,Y,18,0.0454
05483,Z,7585,19.1507
05490,A,1567,1.4393
05490,B,3968,3.6445
05490,C,913,0.8386
05490,D,1637,1.5035
05490,E,3266,2.9997
05490,F,1101,1.0112
05490,G,1639,1.5054
05490,H,4308,3.9568
05490,I,21160,19.435
05490,J,6217,5.7102
05490,K,4880,4.4822
05490,L,3567,3.2762
05490,M,7438,6.8316
05490,N,8837,8.1166
05490,O,3635,3.3387
05490,P,577,0.53
05490,Q,269,0.2471
05490,R,11035,10.1354
05490,S,3695,3.3938
05490,T,875,0.8037
05490,U,555,0.5098
05490,V,41,0.0377
05490,W,157,0.1442
05490,X,49,0.045
05490,Y,43,0.0395
05490,Z,17447,16.0247
05495,A,1863,0.7713
05495,B,5805,2.4033
05495,C,2078,0.8603
05495,D,4048,1.6759
05495,E,5429,2.2477
05495,F,2118,0.8769
05495,G,2676,1.1079
05495,H,3440,1.4242
05495,I,22184,9.1844
05495,J,7259,3.0053
05495,K,13595,5.6284
05495,L,4140,1.714
05495,M,7581,3.1386
05495,N,12998,5.3813
05495,O,6386,2.6439
05495,P,1839,0.7614
05495,Q,456,0.1888
05495,R,46369,19.1972
05495,S,6034,2.4981
05495,T,2147,0.8889
05495,U,6014,2.4898
05495,V,15,0.0062
05495,W,244,0.101
05495,X,145,0.06
05495,Y,154,0.0638
05495,Z,76524,31.6816
05501,A,131,0.6834
05501,B,427,2.2274
05501,C,219,1.1424
05501,D,235,1.2259
05501,E,1029,5.3678
05501,F,261,1.3615
05501,G,528,2.7543
05501,H,796,4.1523
05501,I,3129,16.3224
05501,J,990,5.1643
05501,K,1738,9.0662
05501,L,471,2.457
05501,M,1290,6.7293
05501,N,1049,5.4721
05501,O,227,1.1841
05501,P,17,0.0887
05501,Q,35,0.1826
05501,R,1869,9.7496
05501,S,794,4.1419
05501,T,604,3.1508
05501,U,18,0.0939
05501,V,48,0.2504
05501,W,56,0.2921
05501,X,27,0.1408
05501,Y,10,0.0522
05501,Z,3172,16.5467
05541,A,1387,0.9321
05541,B,1986,1.3346
05541,C,2221,1.4926
05541,D,2025,1.3608
05541,E,5329,3.5812
05541,F,4344,2.9193
05541,G,4358,2.9287
05541,H,7190,4.8318
05541,I,18515,12.4425
05541,J,7779,5.2276
05541,K,12327,8.284
05541,L,3027,2.0342
05541,M,9311,6.2572
05541,N,7873,5.2908
05541,O,2616,1.758
05541,P,384,0.2581
05541,Q,561,0.377
05541,R,14872,9.9943
05541,S,6972,4.6853
05541,T,1740,1.1693
05541,U,1113,0.748
05541,V,26,0.0175
05541,W,209,0.1405
05541,X,105,0.0706
05541,Y,160,0.1075
05541,Z,32375,21.7567
05543,A,1293,1.0316
05543,B,1463,1.1672
05543,C,2057,1.6412
05543,D,1115,0.8896
05543,E,3789,3.023
05543,F,2538,2.0249
05543,G,3345,2.6688
05543,H,4040,3.2233
05543,I,7549,6.0229
05543,J,6786,5.4142
05543,K,11416,9.1082
05543,L,3143,2.5076
05543,M,8412,6.7115
05543,N,6149,4.9059
05543,O,2415,1.9268
05543,P,379,0.3024
05543,Q,433,0.3455
05543,R,15769,12.5812
05543,S,6034,4.8142
05543,T,1983,1.5821
05543,U,4496,3.5871
05543,V,121,0.0965
05543,W,194,0.1548
05543,X,79,0.063
05543,Y,50,0.0399
05543,Z,30290,24.1667
05576,A,1958,0.9171
05576,B,2543,1.1911
05576,C,2139,1.0019
05576,D,2175,1.0187
05576,E,7398,3.4651
05576,F,6616,3.0988
05576,G,4086,1.9138
05576,H,6650,3.1147
05576,I,43645,20.4423
05576,J,8157,3.8206
05576,K,18985,8.8921
05576,L,4022,1.8838
05576,M,12003,5.6219
05576,N,13498,6.3222
05576,O,2400,1.1241
05576,P,647,0.303
05576,Q,607,0.2843
05576,R,24405,11.4308
05576,S,7071,3.3119
05576,T,1866,0.874
05576,U,5092,2.385
05576,V,42,0.0197
05576,W,230,0.1077
05576,X,261,0.1222
05576,Y,190,0.089
05576,Z,36817,17.2443
05579,A,9896,1.3744
05579,B,9284,1.2894
05579,C,9018,1.2524
05579,D,9016,1.2522
05579,E,36696,5.0965
05579,F,8868,1.2316
05579,G,9329,1.2956
05579,H,21572,2.996
05579,I,78687,10.9283
05579,J,29422,4.0862
05579,K,71051,9.8678
05579,L,16601,2.3056
05579,M,54506,7.57
05579,N,43911,6.0985
05579,O,6307,0.8759
05579,P,1397,0.194
05579,Q,2686,0.373
05579,R,77221,10.7247
05579,S,27726,3.8507
05579,T,5781,0.8029
05579,U,8060,1.1194
05579,V,64,0.0089
05579,W,680,0.0944
05579,X,393,0.0546
05579,Y,709,0.0985
05579,Z,181148,25.1584
05585,A,1194,1.502
05585,B,1817,2.2858
05585,C,1279,1.609
05585,D,1254,1.5775
05585,E,2552,3.2104
05585,F,1244,1.5649
05585,G,1695,2.1323
05585,H,3392,4.2671
05585,I,13202,16.608
05585,J,3001,3.7752
05585,K,6377,8.0222
05585,L,1941,2.4418
05585,M,5697,7.1668
05585,N,5012,6.305
05585,O,1207,1.5184
05585,P,92,0.1157
05585,Q,240,0.3019
05585,R,11304,14.2203
05585,S,3936,4.9514
05585,T,968,1.2177
05585,U,173,0.2176
05585,V,17,0.0214
05585,W,109,0.1371
05585,X,34,0.0428
05585,Y,76,0.0956
05585,Z,11679,14.692
05591,A,685,1.0157
05591,B,999,1.4813
05591,C,928,1.376
05591,D,894,1.3256
05591,E,3061,4.5388
05591,F,787,1.167
05591,G,1341,1.9884
05591,H,2352,3.4875
05591,I,9387,13.919
05591,J,3386,5.0208
05591,K,5850,8.6744
05591,L,1751,2.5964
05591,M,4466,6.6222
05591,N,5076,7.5267
05591,O,1441,2.1367
05591,P,187,0.2773
05591,Q,265,0.3929
05591,R,8912,13.2147
05591,S,3393,5.0311
05591,T,711,1.0543
05591,U,1097,1.6266
05591,V,90,0.1335
05591,W,146,0.2165
05591,X,76,0.1127
05591,Y,52,0.0771
05591,Z,10107,14.9867
05604,A,2318,1.4309
05604,B,3460,2.1358
05604,C,3470,2.142
05604,D,1815,1.1204
05604,E,4846,2.9914
05604,F,3868,2.3877
05604,G,2873,1.7735
05604,H,3248,2.005
05604,I,17687,10.9181
05604,J,8640,5.3334
05604,K,8343,5.1501
05604,L,4641,2.8649
05604,M,7077,4.3686
05604,N,6858,4.2334
05604,O,5736,3.5408
05604,P,981,0.6056
05604,Q,458,0.2827
05604,R,29802,18.3966
05604,S,11928,7.3631
05604,T,2173,1.3414
05604,U,3110,1.9198
05604,V,75,0.0463
05604,W,484,0.2988
05604,X,252,0.1556
05604,Y,201,0.1241
05604,Z,27653,17.0701
05607,A,1700,0.9774
05607,B,1516,0.8716
05607,C,3050,1.7536
05607,D,1849,1.0631
05607,E,9679,5.565
05607,F,6439,3.7022
05607,G,4923,2.8305
05607,H,8891,5.112
05607,I,26705,15.3543
05607,J,9648,5.5472
05607,K,10969,6.3067
05607,L,4271,2.4557
05607,M,17556,10.094
05607,N,8535,4.9073
05607,O,1537,0.8837
05607,P,280,0.161
05607,Q,493,0.2835
05607,R,12534,7.2066
05607,S,8331,4.79
05607,T,1407,0.809
05607,U,5446,3.1312
