cod_mpio,cod_dpto,nom_mpio,a_o,poblacion,pct_rural_disperso,fuente
63130,63,CALARCÁ,2020,74027.0,22.393,dane
63130,63,CALARCÁ,2021,74394.0,22.464,dane
63190,63,CIRCASIA,2017,28160.0,25.334,dane
63190,63,CIRCASIA,2018,28160.0,25.334,dane
63190,63,CIRCASIA,2019,28424.0,25.179,dane
63190,63,CIRCASIA,2020,28736.0,25.045,dane
63190,63,CIRCASIA,2021,28893.0,25.11,dane
63212,63,CÓRDOBA,2017,5643.0,40.333,dane
63212,63,CÓRDOBA,2018,5643.0,40.333,dane
63212,63,CÓRDOBA,2019,5725.0,40.192,dane
63212,63,CÓRDOBA,2020,5802.0,40.228,dane
63212,63,CÓRDOBA,2021,5832.0,40.346,dane
63272,63,FILANDIA,2017,12072.0,44.972,dane
63272,63,FILANDIA,2018,12072.0,44.972,dane
63272,63,FILANDIA,2019,12218.0,44.606,dane
63272,63,FILANDIA,2020,12369.0,44.385,dane
63272,63,FILANDIA,2021,12431.0,44.461,dane
63302,63,GÉNOVA,2017,7511.0,43.163,dane
63302,63,GÉNOVA,2018,7511.0,43.163,dane
63302,63,GÉNOVA,2019,7612.0,43.208,dane
63302,63,GÉNOVA,2020,7673.0,43.177,dane
63302,63,GÉNOVA,2021,7729.0,43.253,dane
63401,63,LA TEBAIDA,2017,33445.0,11.051,dane
63401,63,LA TEBAIDA,2018,33445.0,11.051,dane
63401,63,LA TEBAIDA,2019,33592.0,10.562,dane
63401,63,LA TEBAIDA,2020,33769.0,10.077,dane
63401,63,LA TEBAIDA,2021,33933.0,10.108,dane
63470,63,MONTENEGRO,2017,36764.0,18.023,dane
63470,63,MONTENEGRO,2018,36764.0,18.023,dane
63470,63,MONTENEGRO,2019,36994.0,17.881,dane
63470,63,MONTENEGRO,2020,37268.0,17.793,dane
63470,63,MONTENEGRO,2021,37447.0,17.841,dane
63548,63,PIJAO,2017,5222.0,42.915,dane
63548,63,PIJAO,2018,5222.0,42.915,dane
63548,63,PIJAO,2019,5281.0,42.946,dane
63548,63,PIJAO,2020,5348.0,42.951,dane
63548,63,PIJAO,2021,5358.0,43.001,dane
63594,63,QUIMBAYA,2017,30756.0,19.004,dane
63594,63,QUIMBAYA,2018,30756.0,19.004,dane
63594,63,QUIMBAYA,2019,30970.0,18.818,dane
63594,63,QUIMBAYA,2020,31188.0,18.581,dane
63594,63,QUIMBAYA,2021,31329.0,18.663,dane
63690,63,SALENTO,2017,9257.0,58.097,dane
63690,63,SALENTO,2018,9257.0,58.097,dane
63690,63,SALENTO,2019,9536.0,58.138,dane
63690,63,SALENTO,2020,9816.0,58.181,dane
63690,63,SALENTO,2021,9960.0,58.313,dane
66001,66,PEREIRA,2017,467261.0,17.427,dane
66001,66,PEREIRA,2018,467261.0,17.427,dane
66001,66,PEREIRA,2019,471992.0,17.129,dane
66001,66,PEREIRA,2020,477044.0,16.833,dane
66001,66,PEREIRA,2021,480898.0,16.696,dane
66045,66,APÍA,2017,12399.0,56.029,dane
66045,66,APÍA,2018,12399.0,56.029,dane
66045,66,APÍA,2019,12572.0,55.576,dane
66045,66,APÍA,2020,12740.0,55.094,dane
66045,66,APÍA,2021,12801.0,54.808,dane
66075,66,BALBOA,2017,6421.0,76.343,dane
66075,66,BALBOA,2018,6421.0,76.343,dane
66075,66,BALBOA,2019,6549.0,76.073,dane
66075,66,BALBOA,2020,6680.0,75.539,dane
66075,66,BALBOA,2021,6693.0,75.347,dane
66088,66,BELÉN DE UMBRÍA,2017,24705.0,49.528,dane
66088,66,BELÉN DE UMBRÍA,2018,24705.0,49.528,dane
66088,66,BELÉN DE UMBRÍA,2019,25007.0,49.018,dane
66088,66,BELÉN DE UMBRÍA,2020,25362.0,48.537,dane
66088,66,BELÉN DE UMBRÍA,2021,25436.0,48.262,dane
66170,66,DOSQUEBRADAS,2017,217176.0,5.942,dane
66170,66,DOSQUEBRADAS,2018,217176.0,5.942,dane
66170,66,DOSQUEBRADAS,2019,221201.0,5.516,dane
66170,66,DOSQUEBRADAS,2020,225377.0,5.102,dane
66170,66,DOSQUEBRADAS,2021,229758.0,5.027,dane
66318,66,GUÁTICA,2017,12149.0,70.738,dane
66318,66,GUÁTICA,2018,12149.0,70.738,dane
66318,66,GUÁTICA,2019,12376.0,70.006,dane
66318,66,GUÁTICA,2020,12580.0,69.332,dane
66318,66,GUÁTICA,2021,12621.0,68.972,dane
66383,66,LA CELIA,2017,7509.0,61.539,dane
66383,66,LA CELIA,2018,7509.0,61.539,dane
66383,66,LA CELIA,2019,7626.0,61.199,dane
66383,66,LA CELIA,2020,7759.0,60.807,dane
66383,66,LA CELIA,2021,7781.0,60.468,dane
66400,66,LA VIRGINIA,2017,27918.0,2.622,dane
66400,66,LA VIRGINIA,2018,27918.0,2.622,dane
66400,66,LA VIRGINIA,2019,28010.0,2.513,dane
66400,66,LA VIRGINIA,2020,28126.0,2.425,dane
66400,66,LA VIRGINIA,2021,28275.0,2.384,dane
66440,66,MARSELLA,2017,16934.0,49.699,dane
66440,66,MARSELLA,2018,16934.0,49.699,dane
66440,66,MARSELLA,2019,17167.0,48.844,dane
66440,66,MARSELLA,2020,17398.0,47.983,dane
66440,66,MARSELLA,2021,17443.0,47.641,dane
66456,66,MISTRATÓ,2017,16935.0,77.018,dane
66456,66,MISTRATÓ,2018,16935.0,77.018,dane
66456,66,MISTRATÓ,2019,17414.0,76.651,dane
66456,66,MISTRATÓ,2020,17914.0,76.186,dane
66456,66,MISTRATÓ,2021,18080.0,75.935,dane
66572,66,PUEBLO RICO,2017,16174.0,83.041,dane
66572,66,PUEBLO RICO,2018,16174.0,83.041,dane
66572,66,PUEBLO RICO,2019,16759.0,82.529,dane
66572,66,PUEBLO RICO,2020,17403.0,81.963,dane
66572,66,PUEBLO RICO,2021,17688.0,81.699,dane
66594,66,QUINCHÍA,2017,27308.0,73.586,dane
66594,66,QUINCHÍA,2018,27308.0,73.586,dane
66594,66,QUINCHÍA,2019,27784.0,73.046,dane
66594,66,QUINCHÍA,2020,28305.0,72.545,dane
66594,66,QUINCHÍA,2021,28357.0,72.264,dane
66682,66,SANTA ROSA DE CABAL,2017,77840.0,17.404,dane
66682,66,SANTA ROSA DE CABAL,2018,77840.0,17.404,dane
66682,66,SANTA ROSA DE CABAL,2019,78945.0,17.006,dane
66682,66,SANTA ROSA DE CABAL,2020,80114.0,16.621,dane
66682,66,SANTA ROSA DE CABAL,2021,81115.0,16.48,dane
66687,66,SANTUARIO,2017,12664.0,50.126,dane
66687,66,SANTUARIO,2018,12664.0,50.126,dane
66687,66,SANTUARIO,2019,12810.0,49.485,dane
66687,66,SANTUARIO,2020,12999.0,48.942,dane
66687,66,SANTUARIO,2021,13037.0,48.623,dane
68001,68,BUCARAMANGA,2017,581138.0,1.786,dane
68001,68,BUCARAMANGA,2018,581138.0,1.786,dane
68001,68,BUCARAMANGA,2019,590543.0,1.763,dane
68001,68,BUCARAMANGA,2020,601668.0,1.738,dane
68001,68,BUCARAMANGA,2021,607264.0,1.733,dane
68013,68,AGUADA,2017,1848.0,82.576,dane
68013,68,AGUADA,2018,1848.0,82.576,dane
68013,68,AGUADA,2019,1856.0,82.22,dane
68013,68,AGUADA,2020,1889.0,81.736,dane
68013,68,AGUADA,2021,1886.0,81.23,dane
68020,68,ALBANIA,2017,4093.0,85.341,dane
68020,68,ALBANIA,2018,4093.0,85.341,dane
68020,68,ALBANIA,2019,4137.0,84.723,dane
68020,68,ALBANIA,2020,4182.0,84.84,dane
68020,68,ALBANIA,2021,4208.0,84.292,dane
68051,68,ARATOCA,2017,8223.0,71.093,dane
68051,68,ARATOCA,2018,8223.0,71.093,dane
68051,68,ARATOCA,2019,8431.0,70.407,dane
68051,68,ARATOCA,2020,8632.0,70.111,dane
68051,68,ARATOCA,2021,8725.0,69.685,dane
68077,68,BARBOSA,2017,31192.0,24.708,dane
68077,68,BARBOSA,2018,31192.0,24.708,dane
68077,68,BARBOSA,2019,31749.0,24.508,dane
68077,68,BARBOSA,2020,32248.0,24.504,dane
68077,68,BARBOSA,2021,32707.0,24.249,dane
68079,68,BARICHARA,2017,10500.0,70.314,dane
68079,68,BARICHARA,2018,10500.0,70.314,dane
68079,68,BARICHARA,2019,10964.0,70.029,dane
68079,68,BARICHARA,2020,11474.0,69.801,dane
68079,68,BARICHARA,2021,11833.0,69.433,dane
68081,68,BARRANCABERMEJA,2017,203539.0,12.904,dane
68081,68,BARRANCABERMEJA,2018,203539.0,12.904,dane
68081,68,BARRANCABERMEJA,2019,208608.0,12.882,dane
68081,68,BARRANCABERMEJA,2020,214541.0,12.853,dane
68081,68,BARRANCABERMEJA,2021,218533.0,12.703,dane
68092,68,BETULIA,2017,5941.0,78.0,dane
68092,68,BETULIA,2018,5941.0,78.0,dane
68092,68,BETULIA,2019,6158.0,77.33,dane
68092,68,BETULIA,2020,6355.0,77.152,dane
68092,68,BETULIA,2021,6483.0,76.816,dane
68101,68,BOLÍVAR,2017,11174.0,86.54,dane
68101,68,BOLÍVAR,2018,11174.0,86.54,dane
68101,68,BOLÍVAR,2019,11291.0,85.794,dane
68101,68,BOLÍVAR,2020,11459.0,85.426,dane
68101,68,BOLÍVAR,2021,11495.0,84.993,dane
68121,68,CABRERA,2017,1946.0,79.496,dane
68121,68,CABRERA,2018,1946.0,79.496,dane
68121,68,CABRERA,2019,1984.0,79.435,dane
68121,68,CABRERA,2020,2025.0,79.16,dane
68121,68,CABRERA,2021,2060.0,78.835,dane
68132,68,CALIFORNIA,2017,2129.0,56.458,dane
68132,68,CALIFORNIA,2018,2129.0,56.458,dane
68132,68,CALIFORNIA,2019,2187.0,56.104,dane
68132,68,CALIFORNIA,2020,2297.0,55.464,dane
68132,68,CALIFORNIA,2021,2347.0,54.708,dane
68147,68,CAPITANEJO,2017,5512.0,37.319,dane
68147,68,CAPITANEJO,2018,5512.0,37.319,dane
68147,68,CAPITANEJO,2019,5665.0,36.664,dane
68147,68,CAPITANEJO,2020,5843.0,36.077,dane
68147,68,CAPITANEJO,2021,5944.0,35.683,dane
68152,68,CARCASÍ,2017,4287.0,85.164,dane
68152,68,CARCASÍ,2018,4287.0,85.164,dane
68152,68,CARCASÍ,2019,4418.0,84.948,dane
68152,68,CARCASÍ,2020,4589.0,84.92,dane
68152,68,CARCASÍ,2021,4663.0,84.709,dane
68160,68,CEPITÁ,2017,2014.0,74.528,dane
68160,68,CEPITÁ,2018,2014.0,74.528,dane
68160,68,CEPITÁ,2019,2077.0,73.519,dane
68160,68,CEPITÁ,2020,2118.0,73.041,dane
68160,68,CEPITÁ,2021,2125.0,72.565,dane
68162,68,CERRITO,2017,6734.0,50.416,dane
68162,68,CERRITO,2018,6734.0,50.416,dane
68162,68,CERRITO,2019,6904.0,50.058,dane
68162,68,CERRITO,2020,7127.0,49.418,dane
68162,68,CERRITO,2021,7236.0,49.033,dane
68167,68,CHARALÁ,2017,12270.0,41.133,dane
68167,68,CHARALÁ,2018,12270.0,41.133,dane
68167,68,CHARALÁ,2019,12613.0,40.522,dane
68167,68,CHARALÁ,2020,12996.0,39.851,dane
68167,68,CHARALÁ,2021,13226.0,39.43,dane
68169,68,CHARTA,2017,2883.0,75.199,dane
68169,68,CHARTA,2018,2883.0,75.199,dane
68169,68,CHARTA,2019,2986.0,74.548,dane
68169,68,CHARTA,2020,3083.0,73.986,dane
68169,68,CHARTA,2021,3135.0,73.939,dane
68176,68,CHIMA,2017,2865.0,72.042,dane
68176,68,CHIMA,2018,2865.0,72.042,dane
68176,68,CHIMA,2019,2966.0,70.836,dane
68176,68,CHIMA,2020,3074.0,70.462,dane
68176,68,CHIMA,2021,3109.0,69.669,dane
68179,68,CHIPATÁ,2017,5032.0,87.182,dane
68179,68,CHIPATÁ,2018,5032.0,87.182,dane
68179,68,CHIPATÁ,2019,5078.0,86.766,dane
68179,68,CHIPATÁ,2020,5184.0,86.323,dane
68179,68,CHIPATÁ,2021,5200.0,86.212,dane
68190,68,CIMITARRA,2017,32862.0,57.157,dane
68190,68,CIMITARRA,2018,32862.0,57.157,dane
68190,68,CIMITARRA,2019,33127.0,56.326,dane
68190,68,CIMITARRA,2020,33492.0,55.858,dane
68190,68,CIMITARRA,2021,33629.0,55.327,dane
68207,68,CONCEPCIÓN,2017,5738.0,51.638,dane
68207,68,CONCEPCIÓN,2018,5738.0,51.638,dane
68207,68,CONCEPCIÓN,2019,5846.0,50.975,dane
68207,68,CONCEPCIÓN,2020,5987.0,50.526,dane
68207,68,CONCEPCIÓN,2021,6055.0,50.14,dane
68209,68,CONFINES,2017,3181.0,78.026,dane
68209,68,CONFINES,2018,3181.0,78.026,dane
68209,68,CONFINES,2019,3258.0,77.993,dane
68209,68,CONFINES,2020,3407.0,77.223,dane
68209,68,CONFINES,2021,3474.0,76.914,dane
68211,68,CONTRATACIÓN,2017,3668.0,23.909,dane
68211,68,CONTRATACIÓN,2018,3668.0,23.909,dane
68211,68,CONTRATACIÓN,2019,3771.0,23.787,dane
68211,68,CONTRATACIÓN,2020,3887.0,23.411,dane
68211,68,CONTRATACIÓN,2021,3956.0,23.205,dane
68217,68,COROMORO,2017,5008.0,85.643,dane
68217,68,COROMORO,2018,5008.0,85.643,dane
68217,68,COROMORO,2019,5172.0,85.112,dane
68217,68,COROMORO,2020,5373.0,84.329,dane
68217,68,COROMORO,2021,5459.0,83.916,dane
68229,68,CURITÍ,2017,12719.0,63.952,dane
68229,68,CURITÍ,2018,12719.0,63.952,dane
68229,68,CURITÍ,2019,13122.0,63.679,dane
68229,68,CURITÍ,2020,13589.0,63.404,dane
68229,68,CURITÍ,2021,13868.0,62.915,dane
68235,68,EL CARMEN DE CHUCURÍ,2017,20913.0,86.501,dane
68235,68,EL CARMEN DE CHUCURÍ,2018,20913.0,86.501,dane
68235,68,EL CARMEN DE CHUCURÍ,2019,21697.0,85.947,dane
68235,68,EL CARMEN DE CHUCURÍ,2020,22561.0,85.435,dane
68235,68,EL CARMEN DE CHUCURÍ,2021,23088.0,84.845,dane
68245,68,EL GUACAMAYO,2017,2147.0,68.468,dane
68245,68,EL GUACAMAYO,2018,2147.0,68.468,dane
68245,68,EL GUACAMAYO,2019,2175.0,67.08,dane
68245,68,EL GUACAMAYO,2020,2209.0,65.957,dane
68245,68,EL GUACAMAYO,2021,2211.0,65.4,dane
68250,68,EL PEÑÓN,2017,5230.0,86.386,dane
68250,68,EL PEÑÓN,2018,5230.0,86.386,dane
68250,68,EL PEÑÓN,2019,5270.0,85.769,dane
68250,68,EL PEÑÓN,2020,5357.0,85.384,dane
68250,68,EL PEÑÓN,2021,5356.0,84.858,dane
68255,68,EL PLAYÓN,2017,13714.0,48.695,dane
68255,68,EL PLAYÓN,2018,13714.0,48.695,dane
68255,68,EL PLAYÓN,2019,14073.0,48.042,dane
68255,68,EL PLAYÓN,2020,14487.0,47.505,dane
68255,68,EL PLAYÓN,2021,14693.0,47.029,dane
68264,68,ENCINO,2017,2548.0,79.553,dane
68264,68,ENCINO,2018,2548.0,79.553,dane
68264,68,ENCINO,2019,2621.0,78.749,dane
68264,68,ENCINO,2020,2717.0,78.358,dane
68264,68,ENCINO,2021,2774.0,77.83,dane
68266,68,ENCISO,2017,3457.0,75.412,dane
68266,68,ENCISO,2018,3457.0,75.412,dane
68266,68,ENCISO,2019,3571.0,74.657,dane
68266,68,ENCISO,2020,3695.0,74.073,dane
68266,68,ENCISO,2021,3761.0,73.624,dane
68271,68,FLORIÁN,2017,5535.0,77.633,dane
68271,68,FLORIÁN,2018,5535.0,77.633,dane
68271,68,FLORIÁN,2019,5570.0,76.984,dane
68271,68,FLORIÁN,2020,5655.0,76.446,dane
68271,68,FLORIÁN,2021,5659.0,76.215,dane
68276,68,FLORIDABLANCA,2017,291930.0,4.08,dane
68276,68,FLORIDABLANCA,2018,291930.0,4.08,dane
68276,68,FLORIDABLANCA,2019,297269.0,4.093,dane
68276,68,FLORIDABLANCA,2020,303439.0,4.11,dane
68276,68,FLORIDABLANCA,2021,306773.0,4.094,dane
68296,68,GALÁN,2017,2892.0,71.438,dane
68296,68,GALÁN,2018,2892.0,71.438,dane
68296,68,GALÁN,2019,2959.0,71.24,dane
68296,68,GALÁN,2020,3025.0,70.81,dane
68296,68,GALÁN,2021,3028.0,70.41,dane
68298,68,GÁMBITA,2017,3993.0,83.521,dane
68298,68,GÁMBITA,2018,3993.0,83.521,dane
68298,68,GÁMBITA,2019,4028.0,82.746,dane
68298,68,GÁMBITA,2020,4079.0,82.3,dane
68298,68,GÁMBITA,2021,4086.0,81.963,dane
68307,68,GIRÓN,2017,160393.0,12.027,dane
68307,68,GIRÓN,2018,160393.0,12.027,dane
68307,68,GIRÓN,2019,163955.0,11.881,dane
68307,68,GIRÓN,2020,167976.0,11.732,dane
68307,68,GIRÓN,2021,170309.0,11.666,dane
68318,68,GUACA,2017,5923.0,74.422,dane
68318,68,GUACA,2018,5923.0,74.422,dane
68318,68,GUACA,2019,6093.0,73.937,dane
68318,68,GUACA,2020,6304.0,73.35,dane
68318,68,GUACA,2021,6412.0,72.723,dane
68320,68,GUADALUPE,2017,4503.0,61.914,dane
68320,68,GUADALUPE,2018,4503.0,61.914,dane
68320,68,GUADALUPE,2019,4522.0,61.455,dane
68320,68,GUADALUPE,2020,4575.0,60.852,dane
68320,68,GUADALUPE,2021,4589.0,60.601,dane
68322,68,GUAPOTÁ,2017,2360.0,71.949,dane
68322,68,GUAPOTÁ,2018,2360.0,71.949,dane
68322,68,GUAPOTÁ,2019,2461.0,71.475,dane
68322,68,GUAPOTÁ,2020,2506.0,70.95,dane
68322,68,GUAPOTÁ,2021,2561.0,70.441,dane
68324,68,GUAVATÁ,2017,4198.0,75.274,dane
68324,68,GUAVATÁ,2018,4198.0,75.274,dane
68324,68,GUAVATÁ,2019,4244.0,74.647,dane
68324,68,GUAVATÁ,2020,4289.0,74.283,dane
68324,68,GUAVATÁ,2021,4291.0,73.992,dane
68327,68,GÜEPSA,2017,5126.0,39.426,dane
68327,68,GÜEPSA,2018,5126.0,39.426,dane
68327,68,GÜEPSA,2019,5211.0,38.994,dane
68327,68,GÜEPSA,2020,5304.0,38.631,dane
68327,68,GÜEPSA,2021,5392.0,38.279,dane
68344,68,HATO,2017,2317.0,72.033,dane
68344,68,HATO,2018,2317.0,72.033,dane
68344,68,HATO,2019,2398.0,71.226,dane
68344,68,HATO,2020,2476.0,70.679,dane
68344,68,HATO,2021,2542.0,70.063,dane
68368,68,JESÚS MARÍA,2017,3327.0,77.998,dane
68368,68,JESÚS MARÍA,2018,3327.0,77.998,dane
68368,68,JESÚS MARÍA,2019,3350.0,77.701,dane
68368,68,JESÚS MARÍA,2020,3401.0,77.536,dane
68368,68,JESÚS MARÍA,2021,3412.0,77.11,dane
68370,68,JORDÁN,2017,1330.0,91.579,dane
68370,68,JORDÁN,2018,1330.0,91.579,dane
68370,68,JORDÁN,2019,1431.0,87.491,dane
68370,68,JORDÁN,2020,1477.0,87.204,dane
68370,68,JORDÁN,2021,1509.0,87.541,dane
68377,68,LA BELLEZA,2017,6169.0,72.167,dane
68377,68,LA BELLEZA,2018,6169.0,72.167,dane
68377,68,LA BELLEZA,2019,6210.0,71.272,dane
68377,68,LA BELLEZA,2020,6283.0,70.794,dane
68377,68,LA BELLEZA,2021,6308.0,70.276,dane
68385,68,LANDÁZURI,2017,10323.0,68.895,dane
68385,68,LANDÁZURI,2018,10323.0,68.895,dane
68385,68,LANDÁZURI,2019,10408.0,68.063,dane
68385,68,LANDÁZURI,2020,10533.0,67.597,dane
68385,68,LANDÁZURI,2021,10554.0,67.311,dane
68397,68,LA PAZ,2017,4911.0,84.504,dane
68397,68,LA PAZ,2018,4911.0,84.504,dane
68397,68,LA PAZ,2019,4961.0,83.975,dane
68397,68,LA PAZ,2020,5036.0,83.578,dane
68397,68,LA PAZ,2021,5053.0,83.0,dane
68406,68,LEBRIJA,2017,41845.0,45.652,dane
68406,68,LEBRIJA,2018,41845.0,45.652,dane
68406,68,LEBRIJA,2019,43592.0,45.061,dane
68406,68,LEBRIJA,2020,45511.0,44.49,dane
68406,68,LEBRIJA,2021,46895.0,44.022,dane
68418,68,LOS SANTOS,2017,14102.0,88.413,dane
68418,68,LOS SANTOS,2018,14102.0,88.413,dane
68418,68,LOS SANTOS,2019,14710.0,88.042,dane
68418,68,LOS SANTOS,2020,15362.0,87.703,dane
68418,68,LOS SANTOS,2021,15778.0,87.324,dane
68425,68,MACARAVITA,2017,2157.0,87.483,dane
68425,68,MACARAVITA,2018,2157.0,87.483,dane
68425,68,MACARAVITA,2019,2235.0,86.622,dane
68425,68,MACARAVITA,2020,2311.0,86.196,dane
68425,68,MACARAVITA,2021,2357.0,85.787,dane
68432,68,MÁLAGA,2017,20945.0,13.655,dane
68432,68,MÁLAGA,2018,20945.0,13.655,dane
68432,68,MÁLAGA,2019,21541.0,13.537,dane
68432,68,MÁLAGA,2020,22228.0,13.398,dane
68432,68,MÁLAGA,2021,22715.0,13.295,dane
68444,68,MATANZA,2017,4977.0,70.966,dane
68444,68,MATANZA,2018,4977.0,70.966,dane
68444,68,MATANZA,2019,5143.0,70.737,dane
68444,68,MATANZA,2020,5306.0,70.411,dane
68444,68,MATANZA,2021,5390.0,70.371,dane
68464,68,MOGOTES,2017,10522.0,60.758,dane
68464,68,MOGOTES,2018,10522.0,60.758,dane
68464,68,MOGOTES,2019,10742.0,60.212,dane
68464,68,MOGOTES,2020,10986.0,59.658,dane
68464,68,MOGOTES,2021,11096.0,59.283,dane
68468,68,MOLAGAVITA,2017,4135.0,84.982,dane
68468,68,MOLAGAVITA,2018,4135.0,84.982,dane
68468,68,MOLAGAVITA,2019,4270.0,84.707,dane
68468,68,MOLAGAVITA,2020,4398.0,84.379,dane
68468,68,MOLAGAVITA,2021,4495.0,83.737,dane
68498,68,OCAMONTE,2017,5652.0,85.74,dane
68498,68,OCAMONTE,2018,5652.0,85.74,dane
68498,68,OCAMONTE,2019,5862.0,85.38,dane
68498,68,OCAMONTE,2020,6084.0,84.862,dane
68498,68,OCAMONTE,2021,6204.0,84.494,dane
68500,68,OIBA,2017,10795.0,55.655,dane
68500,68,OIBA,2018,10795.0,55.655,dane
68500,68,OIBA,2019,11032.0,55.121,dane
68500,68,OIBA,2020,11308.0,54.82,dane
68500,68,OIBA,2021,11439.0,54.349,dane
68502,68,ONZAGA,2017,4193.0,70.498,dane
68502,68,ONZAGA,2018,4193.0,70.498,dane
68502,68,ONZAGA,2019,4311.0,69.961,dane
68502,68,ONZAGA,2020,4458.0,69.134,dane
68502,68,ONZAGA,2021,4535.0,68.798,dane
68522,68,PALMAR,2017,1366.0,65.593,dane
68522,68,PALMAR,2018,1366.0,65.593,dane
68522,68,PALMAR,2019,1401.0,65.168,dane
68522,68,PALMAR,2020,1457.0,64.585,dane
68522,68,PALMAR,2021,1484.0,63.949,dane
68524,68,PALMAS DEL SOCORRO,2017,2534.0,69.298,dane
68524,68,PALMAS DEL SOCORRO,2018,2534.0,69.298,dane
68524,68,PALMAS DEL SOCORRO,2019,2603.0,68.92,dane
68524,68,PALMAS DEL SOCORRO,2020,2678.0,68.559,dane
68524,68,PALMAS DEL SOCORRO,2021,2727.0,67.987,dane
68533,68,PÁRAMO,2017,4655.0,73.147,dane
68533,68,PÁRAMO,2018,4655.0,73.147,dane
68533,68,PÁRAMO,2019,4836.0,72.519,dane
68533,68,PÁRAMO,2020,5048.0,72.207,dane
68533,68,PÁRAMO,2021,5179.0,71.655,dane
68547,68,PIEDECUESTA,2017,170632.0,18.375,dane
68547,68,PIEDECUESTA,2018,170632.0,18.375,dane
68547,68,PIEDECUESTA,2019,175470.0,18.324,dane
68547,68,PIEDECUESTA,2020,180828.0,18.283,dane
68547,68,PIEDECUESTA,2021,183872.0,18.208,dane
68549,68,PINCHOTE,2017,5156.0,79.306,dane
68549,68,PINCHOTE,2018,5156.0,79.306,dane
68549,68,PINCHOTE,2019,5355.0,78.768,dane
68549,68,PINCHOTE,2020,5578.0,78.236,dane
68549,68,PINCHOTE,2021,5698.0,77.659,dane
68572,68,PUENTE NACIONAL,2017,14602.0,62.348,dane
68572,68,PUENTE NACIONAL,2018,14602.0,62.348,dane
68572,68,PUENTE NACIONAL,2019,14766.0,61.797,dane
68572,68,PUENTE NACIONAL,2020,14982.0,61.5,dane
68572,68,PUENTE NACIONAL,2021,15097.0,61.092,dane
68573,68,PUERTO PARRA,2017,7636.0,65.885,dane
68573,68,PUERTO PARRA,2018,7636.0,65.885,dane
68573,68,PUERTO PARRA,2019,7918.0,65.585,dane
68573,68,PUERTO PARRA,2020,8235.0,65.319,dane
68573,68,PUERTO PARRA,2021,8444.0,64.673,dane
68575,68,PUERTO WILCHES,2017,32781.0,50.66,dane
68575,68,PUERTO WILCHES,2018,32781.0,50.66,dane
68575,68,PUERTO WILCHES,2019,33635.0,50.334,dane
68575,68,PUERTO WILCHES,2020,34629.0,50.053,dane
68575,68,PUERTO WILCHES,2021,35148.0,49.67,dane
68615,68,RIONEGRO,2017,26441.0,76.011,dane
68615,68,RIONEGRO,2018,26441.0,76.011,dane
68615,68,RIONEGRO,2019,26880.0,75.588,dane
68615,68,RIONEGRO,2020,27402.0,75.155,dane
68615,68,RIONEGRO,2021,27486.0,74.729,dane
68655,68,SABANA DE TORRES,2017,33043.0,31.91,dane
68655,68,SABANA DE TORRES,2018,33043.0,31.91,dane
68655,68,SABANA DE TORRES,2019,34046.0,31.637,dane
68655,68,SABANA DE TORRES,2020,35157.0,31.337,dane
68655,68,SABANA DE TORRES,2021,35919.0,31.025,dane
68669,68,SAN ANDRÉS,2017,8682.0,64.018,dane
68669,68,SAN ANDRÉS,2018,8682.0,64.018,dane
68669,68,SAN ANDRÉS,2019,8809.0,63.469,dane
68669,68,SAN ANDRÉS,2020,8959.0,63.02,dane
68669,68,SAN ANDRÉS,2021,8984.0,62.444,dane
68673,68,SAN BENITO,2017,2932.0,90.143,dane
68673,68,SAN BENITO,2018,2932.0,90.143,dane
68673,68,SAN BENITO,2019,2960.0,89.696,dane
68673,68,SAN BENITO,2020,2998.0,89.393,dane
68673,68,SAN BENITO,2021,2999.0,89.196,dane
68679,68,SAN GIL,2017,56052.0,12.467,dane
68679,68,SAN GIL,2018,56052.0,12.467,dane
68679,68,SAN GIL,2019,58286.0,12.669,dane
68679,68,SAN GIL,2020,60752.0,12.824,dane
68679,68,SAN GIL,2021,62763.0,12.691,dane
68682,68,SAN JOAQUÍN,2017,2246.0,63.357,dane
68682,68,SAN JOAQUÍN,2018,2246.0,63.357,dane
68682,68,SAN JOAQUÍN,2019,2313.0,62.905,dane
68682,68,SAN JOAQUÍN,2020,2383.0,62.065,dane
68682,68,SAN JOAQUÍN,2021,2428.0,61.779,dane
68684,68,SAN JOSÉ DE MIRANDA,2017,4371.0,79.616,dane
68684,68,SAN JOSÉ DE MIRANDA,2018,4371.0,79.616,dane
68684,68,SAN JOSÉ DE MIRANDA,2019,4442.0,79.018,dane
68684,68,SAN JOSÉ DE MIRANDA,2020,4541.0,78.463,dane
68684,68,SAN JOSÉ DE MIRANDA,2021,4552.0,78.032,dane
68686,68,SAN MIGUEL,2017,2537.0,74.931,dane
68686,68,SAN MIGUEL,2018,2537.0,74.931,dane
68686,68,SAN MIGUEL,2019,2572.0,74.806,dane
68686,68,SAN MIGUEL,2020,2653.0,73.389,dane
68686,68,SAN MIGUEL,2021,2653.0,73.238,dane
68689,68,SAN VICENTE DE CHUCURÍ,2017,33132.0,62.915,dane
68689,68,SAN VICENTE DE CHUCURÍ,2018,33132.0,62.915,dane
68689,68,SAN VICENTE DE CHUCURÍ,2019,33894.0,62.501,dane
68689,68,SAN VICENTE DE CHUCURÍ,2020,34794.0,62.108,dane
